User_ID,Product_Category,Purchase
1000786,4,3490.0
1000786,5,5384.8
1000786,8,8044.0
1000786,10,14082.0
1000786,13,758.0
1000786,20,364.0
1000787,1,11670.0
1000787,2,12962.0
1000787,3,10596.0
1000787,5,5800.166666666667
1000787,6,18650.8
1000787,8,7558.190476190476
1000787,16,16264.0
1000787,20,254.0
1000788,1,12986.261904761905
1000788,2,12078.533333333333
1000788,3,9446.25
1000788,4,2784.5
1000788,5,6127.678571428572
1000788,6,16027.0
1000788,8,7546.7692307692305
1000788,10,18753.5
1000788,11,6059.5
1000788,12,1404.0
1000788,13,941.0
1000789,1,13921.1875
1000789,2,8783.333333333334
1000789,4,1482.6666666666667
1000789,5,5841.9
1000789,6,8528.0
1000789,7,12694.0
1000789,8,5155.0
1000789,10,14440.0
1000789,11,3102.0
1000789,16,13812.333333333334
1000790,1,18270.14285714286
1000790,5,7841.5
1000790,19,62.0
1000791,1,14781.41935483871
1000791,2,13103.846153846154
1000791,3,10708.923076923076
1000791,4,2548.0
1000791,5,7312.1
1000791,6,10515.0
1000791,8,8266.0
1000791,10,19040.0
1000791,11,5767.0
1000791,13,757.8333333333334
1000791,15,9029.0
1000791,16,16516.2
1000791,19,48.0
1000792,1,14047.6
1000792,2,12223.75
1000792,3,9741.5
1000792,4,2172.5
1000792,5,6228.2307692307695
1000792,6,12304.0
1000792,8,7091.714285714285
1000792,10,14300.0
1000792,11,4842.8
1000792,15,17316.5
1000792,16,14533.0
1000792,20,611.0
1000793,1,12758.1
1000793,2,9861.0
1000793,3,10477.222222222223
1000793,4,2803.0
1000793,5,5583.0
1000793,6,15778.75
1000793,8,7168.55
1000793,10,14362.5
1000793,11,5491.333333333333
1000793,12,1375.6666666666667
1000793,13,817.3333333333334
1000793,16,12538.0
1000793,20,124.0
1000794,1,14183.0
1000794,5,7246.333333333333
1000794,19,25.0
1000795,1,12061.0
1000795,2,8291.5
1000795,3,8146.0
1000795,4,2863.0
1000795,5,5599.487804878048
1000795,6,16451.8
1000795,8,7375.214285714285
1000795,12,1720.0
1000796,1,10572.69411764706
1000796,2,9387.0
1000796,3,9531.25
1000796,4,2009.2
1000796,5,4968.6
1000796,6,14113.111111111111
1000796,7,8538.0
1000796,8,6450.625
1000796,9,9060.0
1000796,10,18994.0
1000796,11,3973.6
1000796,12,1135.0
1000796,15,13077.0
1000796,19,62.0
1000797,1,17172.8
1000797,5,7040.0952380952385
1000797,8,8047.941176470588
1000797,12,1228.5
1000797,14,14566.0
1000797,19,49.0
1000798,1,12639.145454545454
1000798,2,12217.75
1000798,3,11276.333333333334
1000798,4,2742.3333333333335
1000798,5,5536.0
1000798,8,8357.666666666666
1000798,11,2252.3703703703704
1000798,12,1769.0
1000798,14,18413.0
1000798,16,8554.0
1000798,19,12.0
1000799,1,15030.857142857143
1000799,2,9788.333333333334
1000799,3,13217.0
1000799,5,5264.166666666667
1000799,6,12429.0
1000799,8,7337.0
1000799,16,12711.0
1000799,20,240.0
1000801,1,13838.136363636364
1000801,2,11376.5
1000801,3,10693.0
1000801,5,6038.551724137931
1000801,6,16234.4
1000801,7,8671.0
1000801,8,7646.892307692307
1000801,10,23119.0
1000801,11,6032.0
1000801,12,1733.0
1000801,13,564.0
1000801,14,11230.0
1000801,15,11290.666666666666
1000801,20,238.0
1000802,1,15371.707317073171
1000802,2,12023.333333333334
1000802,3,10904.75
1000802,4,2807.6666666666665
1000802,5,6885.37
1000802,6,17494.176470588234
1000802,7,16441.0
1000802,8,8162.45652173913
1000802,10,18590.0
1000802,11,6352.555555555556
1000802,12,1389.0
1000802,13,833.0
1000802,14,13549.0
1000802,15,15816.333333333334
1000802,16,17811.714285714286
1000803,1,14506.76923076923
1000803,2,13016.666666666666
1000803,5,6090.0
1000804,1,7174.4
1000804,3,10715.5
1000804,5,6795.333333333333
1000804,6,16188.0
1000804,7,16412.5
1000804,8,6019.75
1000804,10,9782.0
1000804,16,20212.0
1000805,1,14999.285714285714
1000805,2,13274.0
1000805,5,6698.107142857143
1000805,8,7410.285714285715
1000805,14,14828.0
1000805,16,10520.0
1000805,20,258.0
1000806,1,14945.285714285714
1000806,2,12987.714285714286
1000806,5,7668.25
1000806,6,16580.0
1000806,7,19164.0
1000806,8,7271.0
1000806,10,13931.0
1000806,11,5960.0
1000806,16,12238.0
1000806,20,121.0
1000807,1,15268.0
1000807,2,9771.0
1000807,3,10828.0
1000807,5,7066.0
1000807,8,8540.333333333334
1000807,20,482.0
1000808,1,13734.66037735849
1000808,2,9793.0
1000808,5,5151.428571428572
1000808,6,14059.4
1000808,8,6537.636363636364
1000808,10,9467.0
1000808,11,4123.246376811594
1000808,20,256.0
1000809,1,17204.666666666668
1000809,2,9838.666666666666
1000809,3,4151.5
1000809,4,769.0
1000809,5,7887.193548387097
1000809,8,7966.25
1000809,11,5941.0
1000809,12,1048.0
1000809,16,20340.0
1000810,1,14162.512195121952
1000810,2,9796.5
1000810,3,7983.0
1000810,4,3499.0
1000810,5,5857.666666666667
1000810,8,8079.222222222223
1000810,10,23654.0
1000811,1,18093.333333333332
1000811,2,13879.666666666666
1000811,5,7611.4
1000811,6,16027.5
1000811,8,7709.764705882353
1000811,10,18557.0
1000811,13,759.0
1000811,15,21523.0
1000811,20,599.0
1000812,1,15130.7
1000812,2,13128.5
1000812,3,9557.5
1000812,4,1443.0
1000812,5,6370.642857142857
1000812,8,6032.444444444444
1000812,11,5298.0
1000812,15,13059.0
1000812,16,16428.5
1000812,17,12976.0
1000812,20,369.0
1000813,1,12015.0
1000813,3,13445.0
1000813,4,2336.0
1000813,5,5926.925925925926
1000813,16,4214.0
1000813,20,610.0
1000814,1,15167.6
1000814,2,13887.285714285714
1000814,4,2109.0
1000814,5,8733.0
1000814,8,1971.0
1000814,20,377.0
1000816,1,13688.51724137931
1000816,2,12663.375
1000816,3,9713.1
1000816,4,2576.6666666666665
1000816,5,6784.766666666666
1000816,6,15016.666666666666
1000816,8,7127.64705882353
1000816,10,19281.0
1000816,11,5200.333333333333
1000816,12,1389.0
1000816,13,687.6666666666666
1000816,15,15541.0
1000816,18,3012.0
1000816,19,36.0
1000817,1,15151.739726027397
1000817,2,12968.083333333334
1000817,3,11533.6
1000817,4,2552.25
1000817,5,7399.225806451613
1000817,6,16088.941176470587
1000817,8,8423.785714285714
1000817,11,5284.538461538462
1000817,13,758.0
1000817,14,11434.0
1000817,15,11251.6
1000817,16,18286.0
1000817,18,3035.5
1000817,20,128.0
1000818,1,12748.5
1000818,2,11439.0
1000818,3,10758.0
1000818,5,6891.875
1000818,6,17442.1
1000818,8,8038.1612903225805
1000818,11,3951.6666666666665
1000818,13,751.5
1000818,15,8307.0
1000818,16,18448.0
1000818,20,354.0
1000819,1,13428.96
1000819,3,2692.0
1000819,5,5269.0
1000819,6,20154.0
1000819,7,20841.0
1000819,8,9709.0
1000819,15,9070.0
1000819,19,60.0
1000820,1,14639.363636363636
1000820,2,6596.75
1000820,4,1953.6666666666667
1000820,5,5632.0
1000820,6,19952.0
1000820,8,6675.333333333333
1000820,10,23547.0
1000820,11,3826.75
1000820,15,13597.166666666666
1000820,20,486.0
1000821,2,9644.0
1000821,3,8153.0
1000821,5,5369.0
1000821,6,8493.0
1000821,7,16504.0
1000821,8,5895.75
1000822,1,13630.333333333334
1000822,2,12660.0
1000822,3,10905.65
1000822,4,2762.5
1000822,5,6319.063492063492
1000822,6,16436.333333333332
1000822,8,7057.242424242424
1000822,11,4705.0
1000822,12,1402.6666666666667
1000822,14,9733.0
1000822,15,13268.0
1000822,16,16214.0
1000822,20,474.0
1000823,1,13735.0
1000823,2,13188.5
1000823,3,8036.0
1000823,5,6642.277777777777
1000823,6,15774.666666666666
1000823,7,19386.666666666668
1000823,19,62.0
1000824,1,12323.333333333334
1000824,2,11626.555555555555
1000824,3,9901.333333333334
1000824,4,2337.6666666666665
1000824,5,6145.6
1000824,6,16918.428571428572
1000824,7,16589.0
1000824,8,7448.086206896552
1000824,10,18864.0
1000824,11,4539.333333333333
1000824,12,1242.8333333333333
1000824,13,675.0
1000824,15,17033.0
1000824,16,12560.0
1000824,18,2257.0
1000824,20,242.0
1000825,3,5537.0
1000825,5,6569.571428571428
1000825,6,12023.0
1000825,8,7318.0
1000825,10,19222.0
1000825,13,809.3333333333334
1000825,14,15097.0
1000826,1,3974.0
1000826,5,3499.0
1000826,7,16174.125
1000826,8,7512.0
1000826,20,594.0
1000827,1,12736.0
1000827,2,12789.0
1000827,5,2840.0
1000827,8,9071.4
1000827,10,19014.0
1000827,19,61.0
1000828,1,12060.0
1000828,2,13180.5
1000828,3,9894.666666666666
1000828,5,5877.225806451613
1000828,6,16462.0
1000828,8,7301.6
1000828,11,4566.0
1000828,12,1731.0
1000828,14,15223.0
1000828,16,12180.0
1000828,20,358.0
1000829,1,16419.0
1000829,2,11417.5
1000829,3,10704.0
1000829,4,744.0
1000829,5,7078.222222222223
1000829,6,18655.7
1000829,8,8825.095238095239
1000829,10,21476.714285714286
1000829,11,7564.0
1000829,13,809.5
1000829,14,14757.0
1000829,15,21382.666666666668
1000829,16,16370.0
1000829,20,608.0
1000830,1,14391.391304347826
1000830,2,9733.25
1000830,3,5711.0
1000830,4,2098.0
1000830,5,5931.565217391304
1000830,6,19975.0
1000830,7,16902.0
1000830,8,8043.619047619048
1000830,10,16703.0
1000830,11,6172.5
1000830,12,1722.0
1000830,13,926.0
1000830,15,14366.4
1000830,16,20892.0
1000830,18,2348.0
1000831,1,15704.5
1000831,2,13322.0
1000831,3,11051.0
1000831,5,7155.0
1000831,6,16615.444444444445
1000831,8,9009.0
1000831,11,5231.5
1000831,19,12.0
1000832,1,13620.833333333334
1000832,3,10763.5
1000832,4,2651.5
1000832,5,6180.5952380952385
1000832,8,4111.0
1000832,15,16812.0
1000832,19,62.0
1000833,1,14183.0
1000833,8,9310.0
1000833,12,1733.0
1000833,16,14990.0
1000833,20,373.0
1000834,1,18167.666666666668
1000834,2,16255.0
1000834,3,13223.0
1000834,4,2798.0
1000834,5,7696.375
1000834,6,16133.0
1000834,8,7777.125
1000834,11,6095.0
1000834,12,1407.0
1000834,19,61.0
1000835,1,9622.5
1000835,6,19979.0
1000835,8,9741.0
1000835,11,3488.75
1000835,15,9646.2
1000835,18,2385.0
1000835,19,48.0
1000836,1,4444.333333333333
1000836,2,5732.0
1000836,3,6476.357142857143
1000836,4,1450.3333333333333
1000836,5,5314.090909090909
1000836,8,7371.333333333333
1000836,12,804.0
1000836,19,38.0
1000837,1,13339.642857142857
1000837,2,15944.0
1000837,4,2736.0
1000837,5,5083.0
1000837,6,13004.333333333334
1000837,8,6048.5
1000837,10,18091.75
1000837,20,136.0
1000838,1,14576.0
1000838,2,13677.8
1000838,3,13294.0
1000838,5,7045.133333333333
1000838,6,18669.6
1000838,7,18349.571428571428
1000838,8,8687.71052631579
1000838,11,6063.666666666667
1000838,13,767.0
1000838,15,17103.5
1000838,16,18462.0
1000839,1,14932.087719298246
1000839,2,11659.333333333334
1000839,3,11405.0
1000839,4,3140.3333333333335
1000839,5,7131.297872340426
1000839,6,16068.0
1000839,7,17178.375
1000839,8,8068.032520325203
1000839,9,18183.0
1000839,10,22556.0
1000839,11,5851.0
1000839,12,1572.0
1000839,13,690.8
1000839,14,7766.0
1000839,15,17501.333333333332
1000839,16,16374.4
1000839,18,3124.0
1000840,1,15984.5
1000840,2,12562.714285714286
1000840,3,13279.833333333334
1000840,4,2885.777777777778
1000840,5,7562.462962962963
1000840,6,20588.75
1000840,7,18659.0
1000840,8,8162.068965517241
1000840,10,18728.5
1000840,11,6533.0
1000840,12,1409.0
1000840,13,770.0
1000840,18,3101.0
1000840,20,130.0
1000841,1,13097.333333333334
1000841,5,5875.0
1000841,6,16585.0
1000841,8,6862.2
1000842,1,17360.0
1000842,2,12902.0
1000842,3,10885.0
1000842,4,2871.0
1000842,5,6740.5
1000842,6,16421.0
1000842,8,8752.0
1000843,1,16438.125
1000843,2,12842.0
1000843,3,9909.0
1000843,4,2173.0
1000843,5,6678.8536585365855
1000843,8,8891.9
1000843,19,50.0
1000844,1,13651.6
1000844,2,6667.333333333333
1000844,3,12661.333333333334
1000844,4,1494.0
1000844,5,4740.333333333333
1000844,6,15953.0
1000844,7,13608.75
1000844,8,7457.166666666667
1000844,9,18117.0
1000844,11,1631.0
1000844,13,763.0
1000844,14,15029.0
1000844,16,14350.0
1000844,19,26.0
1000845,1,15720.0
1000845,3,10720.0
1000845,5,5815.222222222223
1000845,6,13982.0
1000845,8,8719.5
1000845,10,9645.0
1000845,16,20319.0
1000845,20,610.0
1000846,1,14715.291666666666
1000846,2,11401.7
1000846,3,12653.666666666666
1000846,4,2463.3333333333335
1000846,5,6879.107142857143
1000846,6,16398.166666666668
1000846,7,20831.0
1000846,8,8288.722222222223
1000846,11,5032.7
1000846,13,568.0
1000846,15,8501.0
1000846,16,14551.0
1000846,18,3810.25
1000846,20,595.0
1000847,2,16406.0
1000847,5,6349.25
1000847,20,355.0
1000848,1,17233.85714285714
1000848,2,16073.0
1000848,3,13403.5
1000848,5,6871.7
1000848,6,20013.0
1000848,8,8875.75
1000848,10,23435.0
1000848,20,477.0
1000849,1,16865.0
1000849,2,9025.75
1000849,3,10850.0
1000849,4,2318.0
1000849,5,5590.2
1000849,8,7841.0
1000849,19,36.0
1000850,1,12429.09756097561
1000850,2,11909.75
1000850,3,9388.0
1000850,4,1728.0
1000850,5,6297.810126582279
1000850,6,16895.8
1000850,7,17081.666666666668
1000850,8,7455.5641025641025
1000850,9,18456.0
1000850,10,18929.0
1000850,11,5984.8
1000850,12,1183.8333333333333
1000850,13,713.25
1000850,14,11207.0
1000850,15,15073.833333333334
1000850,16,13869.727272727272
1000850,18,2698.5
1000851,1,13565.772727272728
1000851,2,9683.0
1000851,3,8121.0
1000851,4,1398.0
1000851,5,6270.2
1000851,8,7909.25
1000851,11,6151.0
1000851,15,15895.25
1000851,16,16880.0
1000851,19,50.0
1000852,1,13654.0
1000852,2,13217.0
1000852,3,13298.0
1000852,5,7172.666666666667
1000852,8,7930.0
1000852,20,370.0
1000853,1,15972.96875
1000853,2,12367.5
1000853,3,9233.0
1000853,5,6335.1
1000853,19,61.0
1000854,1,11293.649122807017
1000854,2,9141.5
1000854,3,9756.625
1000854,4,2431.5
1000854,5,5057.329896907217
1000854,6,14407.6
1000854,8,6576.705128205128
1000854,10,14461.0
1000854,11,4922.333333333333
1000854,12,1248.5
1000854,13,570.75
1000854,14,7608.0
1000854,15,10610.0
1000854,16,12516.846153846154
1000854,20,593.0
1000855,1,12670.545454545454
1000855,2,10725.09090909091
1000855,3,10054.526315789473
1000855,4,2332.9285714285716
1000855,5,5984.181818181818
1000855,6,15697.714285714286
1000855,7,15547.375
1000855,8,6994.478260869565
1000855,11,4955.75
1000855,12,1426.5
1000855,13,714.0
1000855,14,15275.0
1000855,15,15417.666666666666
1000855,16,10654.8
1000855,18,2303.0
1000855,20,129.0
1000856,1,17432.5
1000856,2,6723.0
1000856,5,5781.5
1000856,6,17115.75
1000856,8,6738.153846153846
1000856,10,18873.0
1000856,16,14581.0
1000857,1,15592.75
1000857,2,14677.0
1000857,3,12092.5
1000857,5,7307.916666666667
1000857,6,20045.0
1000857,8,8101.916666666667
1000857,10,23469.5
1000857,12,1384.0
1000857,13,891.0
1000857,15,21538.0
1000857,18,3130.0
1000858,1,15301.192307692309
1000858,2,12662.0
1000858,3,9555.5
1000858,4,3428.0
1000858,5,7047.076923076923
1000858,6,16288.4
1000858,8,9059.555555555555
1000858,10,19032.0
1000858,11,6378.307692307692
1000858,12,1491.25
1000858,15,20904.0
1000858,20,129.0
1000859,1,13506.05
1000859,2,12155.0
1000859,3,13596.0
1000859,4,2108.0
1000859,5,6820.555555555556
1000859,6,16239.5
1000859,8,6802.833333333333
1000859,10,18986.0
1000859,11,4860.310344827586
1000859,13,756.0
1000859,15,11541.333333333334
1000859,16,12357.0
1000859,19,13.0
1000860,1,17490.5
1000860,5,4017.0
1000860,8,3402.6666666666665
1000860,11,5922.454545454545
1000860,15,12930.0
1000861,1,15066.5
1000861,2,10724.5
1000861,3,10720.0
1000861,4,2495.0
1000861,5,7020.805555555556
1000861,6,16484.0
1000861,8,6056.0
1000861,11,1597.0
1000862,1,12627.25
1000862,3,10991.0
1000862,4,1448.0
1000862,5,6278.862068965517
1000862,6,14388.25
1000862,7,16549.0
1000862,8,8058.857142857143
1000862,11,5987.0
1000862,13,761.0
1000862,15,20973.0
1000862,16,20461.0
1000863,1,17007.814814814814
1000863,5,5733.75
1000863,6,20409.0
1000863,7,19503.333333333332
1000863,8,8140.0
1000863,11,4457.0
1000863,20,130.0
1000864,1,19097.0
1000864,3,2669.0
1000864,4,2818.0
1000864,5,7042.0
1000864,6,15383.75
1000864,7,18682.833333333332
1000864,8,7978.105263157895
1000864,10,21888.0
1000864,11,5610.333333333333
1000864,12,1060.3333333333333
1000864,13,804.75
1000864,15,20837.0
1000864,20,237.0
1000865,1,14042.666666666666
1000865,5,7762.8
1000865,8,8436.25
1000865,20,488.0
1000866,1,14552.25
1000866,2,16309.0
1000866,3,7442.857142857143
1000866,4,750.0
1000866,5,6964.0
1000866,8,10035.0
1000866,20,606.0
1000867,1,14933.4
1000867,2,9861.0
1000867,3,11829.0
1000867,4,2509.5
1000867,5,7046.0
1000867,6,8453.0
1000867,8,7343.714285714285
1000867,10,14020.0
1000867,11,6154.0
1000867,12,1041.0
1000867,20,360.0
1000868,1,13759.5
1000868,2,9961.0
1000868,4,2113.5
1000868,5,5831.0
1000868,8,7010.0
1000868,11,5538.666666666667
1000869,1,14723.330097087379
1000869,2,10328.42857142857
1000869,3,10069.25
1000869,4,2204.904761904762
1000869,5,6422.579234972678
1000869,6,13841.714285714286
1000869,8,7628.891304347826
1000869,10,16572.5
1000869,11,4535.581818181819
1000869,12,1536.0
1000869,13,775.0
1000869,14,12528.666666666666
1000869,15,12294.8
1000869,16,12723.0
1000869,18,842.0
1000870,2,9862.0
1000870,3,8298.0
1000870,5,6687.818181818182
1000870,8,7549.0
1000870,13,573.0
1000870,20,359.0
1000871,1,14717.8
1000871,3,9388.5
1000871,5,6687.1
1000871,6,20455.0
1000871,8,8013.0
1000871,11,6089.0
1000871,16,20681.666666666668
1000871,20,249.0
1000872,1,14809.636363636364
1000872,2,13044.5
1000872,3,8255.0
1000872,4,2813.0
1000872,5,6411.285714285715
1000872,7,12414.0
1000872,8,6894.333333333333
1000872,11,4563.0
1000872,12,1408.0
1000872,13,760.0
1000872,15,4897.0
1000872,16,15251.0
1000872,18,2319.0
1000872,20,252.0
1000873,1,15779.5
1000873,2,13682.333333333334
1000873,3,8265.0
1000873,4,2871.0
1000873,5,6553.5
1000873,6,16487.2
1000873,7,15312.0
1000873,8,7905.260869565217
1000873,10,10062.0
1000873,11,5989.0
1000873,12,1430.0
1000873,14,11058.0
1000873,18,3042.0
1000874,1,13581.25
1000874,4,1473.0
1000874,8,7811.0
1000874,11,4811.2
1000874,13,754.0
1000874,20,599.0
1000875,1,14646.875
1000875,3,10788.666666666666
1000875,5,6495.3125
1000875,8,9738.555555555555
1000875,10,23894.0
1000875,11,6359.25
1000875,16,20930.0
1000875,19,62.0
1000876,1,14953.871794871795
1000876,2,13284.0
1000876,3,12305.0
1000876,5,5228.5
1000876,6,14132.857142857143
1000876,8,7121.555555555556
1000876,13,691.3333333333334
1000876,16,20912.0
1000876,20,598.0
1000877,1,13731.256198347108
1000877,2,10120.727272727272
1000877,3,10531.1
1000877,4,2848.0
1000877,5,5694.601941747573
1000877,6,14010.25
1000877,8,6517.975
1000877,10,23316.0
1000877,11,4431.954545454545
1000877,12,1426.0
1000877,13,571.5
1000877,15,13108.0
1000877,16,12475.2
1000877,20,243.0
1000878,1,16414.444444444445
1000878,2,15989.5
1000878,3,12323.5
1000878,5,6645.0
1000878,8,8579.333333333334
1000878,11,3176.0
1000878,13,938.0
1000878,15,13115.0
1000878,20,476.0
1000879,1,17541.0
1000879,5,7460.578947368421
1000879,8,7879.5
1000879,11,1602.0
1000879,16,20615.0
1000879,20,126.0
1000880,1,11534.190476190477
1000880,2,15988.0
1000880,3,10160.625
1000880,5,6687.9
1000880,6,16990.0
1000880,8,8011.2
1000880,10,23280.5
1000880,11,5829.0
1000880,15,13789.75
1000881,1,11177.853503184713
1000881,2,9560.24
1000881,3,9453.25
1000881,4,1742.0555555555557
1000881,5,5009.683229813664
1000881,6,13963.2
1000881,8,6049.797872340426
1000881,10,23752.0
1000881,11,3755.3333333333335
1000881,12,1245.5
1000881,13,585.0
1000881,14,11023.0
1000881,15,15680.0
1000881,16,13753.666666666666
1000881,17,8037.0
1000881,18,2845.222222222222
1000881,20,373.0
1000882,1,15550.739130434782
1000882,2,14599.0
1000882,3,13439.0
1000882,4,2759.0
1000882,5,7852.5
1000882,8,6485.0
1000882,11,7488.5
1000882,15,19641.0
1000883,1,13333.857142857143
1000883,5,5521.5
1000883,8,6326.0
1000883,20,259.0
1000884,1,17647.0625
1000884,2,16159.0
1000884,3,13608.5
1000884,4,3498.0
1000884,5,5361.4
1000884,6,18809.0
1000884,8,9694.7
1000884,11,5113.923076923077
1000884,12,1560.5
1000884,16,20536.0
1000885,1,15274.0
1000885,2,13282.5
1000885,3,12143.5
1000885,4,3113.5
1000885,5,6707.333333333333
1000885,6,16439.0
1000885,7,16921.0
1000885,8,7590.5
1000885,10,23561.0
1000885,19,36.0
1000886,1,10256.666666666666
1000886,3,13423.0
1000886,5,6298.285714285715
1000886,6,20514.0
1000886,7,12751.0
1000886,8,7485.125
1000886,16,8831.0
1000886,20,126.0
1000887,1,12843.5
1000887,2,10921.0
1000887,5,6046.6875
1000887,6,14653.6
1000887,8,7216.0625
1000887,11,4642.0
1000887,13,398.0
1000887,16,16696.0
1000887,20,490.0
1000888,1,14311.388888888889
1000888,2,15922.0
1000888,3,10885.0
1000888,5,6133.266666666666
1000888,8,9901.5
1000888,19,24.0
1000889,1,11051.050847457627
1000889,2,8444.48
1000889,3,8143.615384615385
1000889,4,2111.75
1000889,5,4899.495934959349
1000889,6,13176.739130434782
1000889,7,10771.75
1000889,8,5909.853174603175
1000889,9,9098.0
1000889,10,19255.76923076923
1000889,11,3698.4821428571427
1000889,12,1283.0
1000889,13,583.421052631579
1000889,14,6879.533333333334
1000889,15,10494.07142857143
1000889,16,11358.5
1000889,17,7973.75
1000889,18,3073.25
1000889,19,60.0
1000890,1,16037.741935483871
1000890,2,13681.166666666666
1000890,3,11346.444444444445
1000890,4,2867.25
1000890,5,7644.15
1000890,6,16397.333333333332
1000890,7,8656.0
1000890,8,7313.583333333333
1000890,10,9569.0
1000890,11,5732.4
1000890,12,730.0
1000890,14,16639.5
1000890,15,17339.0
1000890,16,16257.0
1000890,19,61.0
1000891,1,13807.478260869566
1000891,2,12033.0
1000891,3,10840.5
1000891,4,2798.5
1000891,5,6688.076923076923
1000891,6,14369.5
1000891,7,17573.375
1000891,8,7595.057142857143
1000891,10,23227.0
1000891,11,3390.3333333333335
1000891,12,1412.0
1000891,13,642.0
1000891,14,14667.0
1000891,15,13041.5
1000891,16,18481.0
1000891,18,3848.0
1000891,19,50.0
1000892,1,16833.666666666668
1000892,2,12913.0
1000892,3,10763.0
1000892,5,6801.0
1000892,8,9846.5
1000892,19,38.0
1000894,1,18148.615384615383
1000894,2,16409.0
1000894,4,3458.0
1000894,5,7852.833333333333
1000894,6,17409.14285714286
1000894,8,8096.857142857143
1000894,11,4525.0
1000894,13,951.0
1000894,16,16363.0
1000894,20,360.0
1000895,1,4154.0
1000895,2,14604.5
1000895,3,9728.0
1000895,4,2607.0
1000895,5,7373.666666666667
1000895,8,8774.0
1000895,11,3852.5
1000895,17,10419.0
1000895,19,60.0
1000896,1,15413.0
1000896,2,13075.0
1000896,4,2104.0
1000896,5,7042.0
1000896,6,20191.0
1000896,8,6896.0
1000896,11,6054.0
1000896,16,18498.0
1000896,20,255.0
1000897,1,13765.4
1000897,2,16180.0
1000897,3,8070.4
1000897,5,6559.0
1000897,6,17054.4
1000897,8,7231.575757575758
1000897,11,5656.25
1000897,13,641.6666666666666
1000897,14,7874.0
1000897,16,16764.666666666668
1000897,20,479.0
1000898,1,17268.0
1000898,5,7848.5
1000898,8,8787.285714285714
1000898,19,24.0
1000899,1,13680.636363636364
1000899,2,13003.375
1000899,3,10267.777777777777
1000899,4,2625.5
1000899,5,5867.012987012987
1000899,6,17342.5
1000899,8,7673.28
1000899,11,2823.0
1000899,12,1392.25
1000899,14,9520.5
1000899,15,16967.0
1000899,18,1639.0
1000899,20,485.0
1000900,2,16060.0
1000900,5,6178.5
1000900,8,6719.818181818182
1000900,20,602.0
1000901,1,14481.0
1000901,5,4995.833333333333
1000901,8,8537.0
1000901,11,5333.0
1000901,12,1750.0
1000901,19,60.0
1000902,1,15487.25
1000902,8,9709.0
1000902,11,5324.0
1000902,15,8745.0
1000902,16,16635.0
1000902,17,12811.0
1000903,1,13300.9
1000903,2,10052.0
1000903,5,6105.444444444444
1000903,6,12308.0
1000903,8,6867.611111111111
1000903,10,18847.0
1000903,11,4587.666666666667
1000903,13,687.6666666666666
1000903,16,18538.0
1000904,1,13742.952380952382
1000904,2,9825.0
1000904,4,2755.0
1000904,5,5363.78125
1000904,6,14296.75
1000904,7,20613.0
1000904,8,5981.928571428572
1000904,11,4482.192307692308
1000904,13,638.0
1000904,15,13013.0
1000904,16,14265.0
1000904,18,2472.8
1000904,20,372.0
1000905,1,13918.483870967742
1000905,2,8187.0
1000905,4,3461.0
1000905,5,5686.0
1000905,6,16447.5
1000905,8,7925.272727272727
1000905,10,23449.0
1000905,11,6110.0
1000905,13,762.0
1000905,15,15565.333333333334
1000905,20,599.0
1000906,1,11834.6
1000906,5,4601.8
1000906,8,9982.0
1000906,19,50.0
1000907,1,14773.0
1000907,2,12939.5
1000907,6,16318.0
1000907,8,8020.0
1000907,10,18892.0
1000907,20,606.0
1000908,1,12875.5
1000908,5,4719.333333333333
1000908,6,19132.666666666668
1000908,8,7918.666666666667
1000908,11,4068.8333333333335
1000908,15,13025.0
1000909,1,12159.777777777777
1000909,2,9845.0
1000909,5,6861.0
1000909,6,17212.0
1000909,7,12272.0
1000909,8,8723.9
1000909,10,23506.0
1000909,11,6842.5
1000909,15,12628.5
1000909,16,18287.0
1000909,19,13.0
1000910,1,13403.818181818182
1000910,2,12026.222222222223
1000910,3,9785.8
1000910,4,2792.5
1000910,5,6190.473684210527
1000910,6,12573.5
1000910,7,16609.0
1000910,8,7544.88
1000910,11,4607.0
1000910,12,1397.4
1000910,13,775.0
1000910,14,14872.0
1000910,16,14521.0
1000910,18,2398.0
1000911,1,15027.04054054054
1000911,2,12123.772727272728
1000911,3,9136.818181818182
1000911,4,2201.4285714285716
1000911,5,6503.893939393939
1000911,6,17313.8
1000911,7,16374.0
1000911,8,7889.597826086957
1000911,10,18628.0
1000911,11,6121.5
1000911,12,1441.125
1000911,14,14998.0
1000911,16,15083.666666666666
1000911,17,12857.0
1000911,18,3091.4
1000912,1,11053.0
1000912,2,9871.25
1000912,3,8129.0
1000912,4,2131.0
1000912,5,7114.5625
1000912,6,20577.0
1000912,8,8421.75
1000912,12,1411.0
1000913,1,12518.842105263158
1000913,2,6488.0
1000913,3,13569.0
1000913,4,3552.0
1000913,5,6152.75
1000913,8,1965.0
1000914,1,16321.2
1000914,2,16362.0
1000914,5,5251.25
1000914,6,18518.5
1000914,8,8985.866666666667
1000914,11,7459.0
1000914,12,1774.0
1000914,13,801.5
1000914,19,14.0
1000915,1,11201.5
1000915,2,12766.0
1000915,5,6540.0
1000915,8,7065.142857142857
1000915,11,1990.375
1000915,12,1082.0
1000916,1,15645.285714285714
1000916,2,16310.0
1000916,3,13408.0
1000916,5,6510.5
1000916,6,16396.0
